level,title,url
0,我的小书屋打包 123G（百度云，需全部下载后才能解压） 密码：jrlz,https://pan.baidu.com/s/1_1svuX2JKNE5Uu2g1bjTaA
0,ePUBee全库电子书（425G）,https://www.aliyundrive.com/s/8mS8cRmvrCf
0,Owlook👍,https://www.owlook.com.cn/
0,起点中文网（每天可白嫖章节卡／具体操作教程自行百度）,https://www.qidian.com/
0,趣书网,https://qubook.org/
0,八零电子书（下载站）,https://m.txt80.cc/
0,久久小说网（下载站）,https://www.jjjjxs.com/
0,福书村,https://www.fushucun.com/index.html
0,言情小筑,https://www.yqxz.org/
0,知轩藏书资源备份,https://www.kmsbox.com/news/496.html
0,知轩藏书（第三方镜像）,http://www.zxcs.info/
0,皇帝之家（精校小说下载）,https://www.huangdizhijia.com/index.html
0,阡陌居（注册后请先到新人报到区发帖／通过签到回复可得铜币用于下载）,http://www.1000qm.vip/?fromuid=153931
0,搜书吧（通过每天登录／回复等可获取银币用于下载）,https://www.study.coinworldschool.com/forum.php?register=1&fromuid=2366686
0,河洛中文网（通过发帖累计积分或者付费才能下载／账号5级以上才能看到精校区）👍,https://www.horou.com/touch/
0,哔哩轻小说,https://www.linovelib.com/
0,铅笔小说,https://www.23qb.net/lightnovel/
0,轻之国度,https://www.lightnovel.us/
0,SF轻小说,https://book.sfacg.com/
0,ESJ Zone,https://www.esjzone.cc/
0,名刊汇（最新知名外刊杂志）👍,https://flowus.cn/share/f35316bd-0af5-490a-a755-ff3538e868f3?code=CZ3ECT
0,白嫖图书馆资源免费看杂志方法👍,"https://mp.weixin.qq.com/s/0ZfMZyFFG9NGHknFRcA3KQ#:~:text=2-,%E5%9B%BE%E4%B9%A6%E9%A6%86%E8%B5%84%E6%BA%90,-%E9%99%A4%E4%BA%86%E4%BB%A5%E4%B8%8A%E5%9C%B0%E6%96%B9"
0,参考网,https://www.fx361.com/
0,期刊杂志,http://new-qk.lifves.com/wap.php
0,杂志天下,https://www.fuyoutech.club/
0,PDF之家,https://pdfzj.com/category/pdf-zazhi
0,电子好物馆（有杂志）,http://zlzazhi.com/
0,杂志报纸大全,http://www.53bk.com/baokan/
0,中少快乐阅读平台（中少期刊）,http://ruian.61read.com/
0,中小学教材下载渠道,https://mp.weixin.qq.com/s/kb0IKS7GC-DYpwLtMq3EyQ
0,20多个大学教材下载渠道,https://mp.weixin.qq.com/s/lVgufUjFThz_DLb4WSiq7Q
0,PDF教材免费下载教程,https://mp.weixin.qq.com/s/1A3s9LFbn5A0v7d3_Yy1Zg
0,高教书苑（只能在线看）,https://ebook.hep.com.cn/ebooks/index.html#/
0,中信／机械工业／清华／电子工业出版社 访问码：8vkr,https://cloud.189.cn/web/share?code=uAjqAjuyIzE3
0,清华大学出版社图书2200本合集,https://www.aliyundrive.com/s/oWnwtfUwBEq
0,人民卫生出版社教材电子版合集,https://www.alipan.com/s/YyxRaj6uPRN
0,北京大学出版社电子教材974本 提取码：8mc5,https://www.aliyundrive.com/s/3Se7bXWpyKN
0,大学数学网,http://www.dxsx.net/index.php
0,免费的编程中文书籍索引,https://gitee.com/mirrors/free-programming-books-zh-CN?_from=gitee_search
0,自然计算机科学指南,https://sourcegraph.com/github.com/izackwu/TeachYourselfCS-CN/-/blob/TeachYourselfCS-CN.md
0,免费计算机书籍汇总,https://sourcegraph.com/github.com/ruanyf/free-books/-/blob/README.md
0,中医学电子书,https://github.com/scienceasdf/medical-books/releases
0,计算机科学丛书,https://pan.baidu.com/s/1frOFc
0,图灵社区－图书频道,https://www.ituring.com.cn/book
0,计算机电子书归档,https://it-ebooks.apachecn.org/#/
0,心晴（专门提供心理学书籍）,http://www.ixinqing.com/
0,搬书匠（计算机书籍相关）,http://www.banshujiang.cn/
0,One More Library,https://onemorelibrary.com/index.php/en/
0,Ebook4Expert,https://ebook4expert.net/
0,Bookrix.de,https://old.bookrix.com/
0,Ebook-hunter,https://ebook-hunter.org/
0,Library Genesis,https://libgen.rocks/
0,Project Gutenberg,https://www.gutenberg.org/
0,PDF Drive,https://www.pdfdrive.com/
0,ManyBooks（目前5W+资源）,https://manybooks.net/
0,Forgotten Books（目前120W+资源）,https://www.forgottenbooks.com/en
0,Write A Book And Publish,https://epdf.tips/en/
0,Planet eBook（古典文学）,https://www.planetebook.com/
0,力哥爱英语,https://ienglish521.com/reading/
0,熊猫速读（影视解说一本书）,https://qread.xmsoushu.com/
0,推书君,https://www.tuishujun.com/
0,爱如生论坛（国学／古籍／数典）,http://guoxue.er07.com/
0,国家古籍数字化资源总平台,https://www.guji.cn/
0,中国哲学书电子书计划,https://ctext.org/zhs
0,国学导航,http://www.guoxue123.com/index.htm
0,中华古籍资源库,http://read.nlc.cn/thematDataSearch/toGujiIndex
0,中国古典文献资源导航系统,https://www.wenxianxue.cn/
0,国学大师,http://www.guoxuedashi.net/
0,苏州图书馆古籍库,https://fzk.szlib.com/pc/
0,古籍館,https://www.gujiguan.com/#/
0,台湾师大图书馆－寒泉,http://skqs.lib.ntnu.edu.tw/dragon/
0,唐河图书馆馆藏古籍资源库,http://39.106.82.98:8066/index.html
0,书格,https://new.shuge.org/
0,梦远书城,https://www.guxuo.com/
0,知识图谱,https://cnkgraph.com/Book
0,识典古籍,https://www.shidianguji.com/
0,iRead eBooks 華藝電子書,https://www.airitibooks.com/
0,漢珍數位圖書,https://www.tbmc.com.tw/zh-tw
0,遠流博識網,https://m.ylib.com/
0,臺北市立圖書館數位影音平臺,https://taipei.overdrive.com/
0,讀冊生活網路書店,https://www.taaze.tw/index.html
0,Pubu電子書城,https://www.pubu.com.tw/
0,國家網路書店,https://www.govbooks.com.tw/ebook
0,台灣雲端書庫,https://www.ebookservice.tw/
0,Kobo台灣,https://www.kobo.com/tw/zh
0,金石堂,https://www.kingstone.com.tw/
0,易讀網,http://www.ezread.com.tw/
0,只可在线阅读PDF下载教程👍,https://mp.weixin.qq.com/s/L1Mv5tKDHLZ4hOEbm90GWA


0,音乐标签（用于补充以下网站下载音频后丢失的封面专辑等信息),https://flowus.cn/share/04271ab7-25f6-4c4a-ad2e-845fc2540aa4?code=CZ3ECT
0,音乐魔石👍,https://yym4.com/
0,放屁音乐网👍,https://www.fangpi.net/
0,昔枫网易云音乐免费下载👍,https://mu-jie.cc/musicBox/
0,1Music,https://1music.cc/zh-CN
0,歌曲宝,https://www.gequbao.com/
0,熊猫无损音乐,https://www.xmwav.com/
0,极光无损音乐,https://www.jgwav.com/
0,5song无损音乐网站,https://www.5song.xyz/index.html
0,23APE,http://www.23ape.net/
0,ACG漫音社,https://www.acgjc.com/
0,爱听音乐网,https://www.2t58.com/
0,我爱无损音乐网,http://www.52wusun.com/
0,MP3 malina,https://zvu4no.org/
0,Allmp3,https://allmp3.su/
0,洛雪音乐助手,https://flowus.cn/share/a0e26b04-624f-4582-a9be-896eaa8f1391?code=CZ3ECT
0,MusicFree,https://flowus.cn/share/bafbf656-846c-4ec2-91ba-085c9dbd19cf?code=CZ3ECT
0,简繁音乐,https://tunefree.fun/docs/%E4%BD%BF%E7%94%A8%E6%96%87%E6%A1%A3/downloader.html
0,QQFlacMusicDownloader,https://flowus.cn/share/6594ed35-bfc4-4183-ad0c-3fe2c4ef6e04?code=CZ3ECT
0,方格音乐（含大量广告）,http://fonger.top/
0,酷狗音乐概念版（每日听歌签到可以免费得VIP）,https://activity.kugou.com/download/v-a23b0cf0/index.html
0,汽水音乐（看广告可以免费得VIP）,https://music.douyin.com/qishui
0,波点音乐（看广告可以免费得VIP）,https://bodian.kuwo.cn/
0,微信音乐（看广告可以免费听歌）,https://p1.music.126.net/3b2FloSrxIlnkiwL3Gp60Q==/109951169233056920.jpg
0,音乐标签（用于给音频添加歌词封面专辑等信息）,https://url67.ctfile.com/f/14869667-1243221658-3b79dd?p=kyon
0,蛋播音乐（仅在线听不支持下载）,https://www.123865.com/s/bjcA-Wk3g
0,柠乐,https://url67.ctfile.com/f/14869667-1050146117-391e4a?p=kyon
0,简乐,https://url67.ctfile.com/f/14869667-1008081950-e6235d?p=kyon
0,天天悦听 2.7.0正式版,https://url67.ctfile.com/f/14869667-1008082070-dee18b?p=kyon
0,潮音乐,https://www.123865.com/s/bjcA-FQ3g
0,聆听音乐,https://dmla.lanzouv.com/b05nwey6f
0,速悦音乐,https://www.123865.com/s/bjcA-YQ3g
0,DX云音乐,https://www.123865.com/s/bjcA-5E3g
0,岸听音乐,https://www.123865.com/s/bjcA-LE3g
0,音乐适配,https://url67.ctfile.com/f/14869667-1050149528-27ae82?p=kyon
0,大师兄音乐,https://url67.ctfile.com/f/14869667-1050149525-b423d4?p=kyon
0,波尼音乐（第三方网易云音乐／仅在线听不支持下载）,https://flowus.cn/share/572e46b4-5090-417f-975e-a32e8147711f?code=CZ3ECT
0,音乐磁场👍,https://www.hifini.com/
0,读屏族音乐论坛,https://www.dupingzu.com/
0,易音音乐论坛,https://sacdr.net/forum.php
0,享乐音乐论坛,https://www.xlebbs.com/?fromuid=1038124
0,串串烧音乐论坛,http://www.ccsdj.com/forum.php?fromuid=14578645
0,轰轰猪音乐馆,https://fair-youth.club/
0,APE-FLAC,http://www.ape-flac.com/
0,CD包音乐论坛,https://www.cdbao.net/
0,ED2000资源分享,https://www.ed2000.com/Type/%E9%9F%B3%E4%B9%90
0,Uwants 香港论坛,https://www.uwants.com/forumdisplay.php

0,小七姐开源－提示词图书馆,https://vxc3hj17dym.feishu.cn/wiki/VDb1wMKDNiNj0mkJn6VcFgRenVc
0,Learning Prompt,https://learningprompt.wiki/zh-Hans/
0,ChatGPT学习宝典－Prompt大全,https://gpt.candobear.com/prompt
0,ChatGPT Shortcut 提示词,https://www.aishort.top/
0,ChatGPT 指令大全,https://www.explainthis.io/zh-hant/chatgpt
0,Learn Prompting,https://learnprompting.org/zh-Hans/
0,ChatGPT 中文指南,https://gitlab.com/awesomeai/awesome-chatgpt-zh
0,【DeepSeek R1满血版上线】永久激活最强GPT4.0、4o、preview、kimi、文心、讯飞、通义、智谱等大模型，更有100+超强AI办公、图片、音频、视频插件！,https://wws.lanzoul.com/b0czfctyd
0,【DeepSeek R1满血版专线】GPT4o、o3、Sora、Claude、MJ、Suno等无限制使用，一站式畅享国内外顶尖AI大模型！【点这里立即使用】【强烈推荐】🔥👍,https://nav.imyaigc.com/
0,【超稳定免费体验】🚀 畅用GPT-4、Claude、Gemini／🎨 MJ绘画、Dall-E3 ／📚 AI写作神器：一键搞定 小说、论文、降重、PPT、自媒体等！【高速率】【墙裂推荐】 🔥,https://chat.uyanai.com/?user_sn=31129222
0,ChatGPT中文版 | Claude3.5中文版 | Midjourney | GPT4o | AI-PPT 一站式AI平台【强烈推荐🚀】,https://chat.aibox365.cn/
0,稳定GPT Plus、Claude镜像购买🔥,https://nf.video/yinhe/web?sharedId=129693
0,一键批量提问多个AI大模型教程👍,https://mp.weixin.qq.com/s/L8Mrw4e-yOV95Q3DvwSG9g
0,RawChat公益站🔥,https://sharedchat.fun/
0,GPTchinese,https://gptchinese.com/
0,TalkAI,https://www.talkai.cc/
0,AIchatOS,https://x.aichatoszx.com/
0,GPT公益站,https://ai28.gptforlove.com/
0,软欧商城－AI助手,https://apsgo.com/?id=725
0,海鲸AI,https://www.weijiwangluo.com/talk/?inviter=oBWUz5mHKF68xX5XIr6gbpeWbJ-o
0,POE👍,https://poe.com/
0,Monica👍,https://monica.im/home
0,lmsys-enhancer,https://chat.lmsys.org/
0,Flowgpt,https://flowgpt.com/
0,Merlin,https://www.getmerlin.in/
0,ChatGPT,https://chatgpt.com/
0,PizzaGPT,https://www.pizzagpt.it/en
0,Phind,https://www.phind.com/
0,Sider,https://sider.ai/invited?c=50da5fb6c0a8b5712d42d7a25db0bef0
0,Walles AI,https://walles.ai/?invite_code=75PS3Y
0,AI EDU,https://aigcfun.com/app-download
0,深度求索－DeepSeek🔥,https://axutongxue.com/
0,阶跃星辰－跃问🔥,https://yuewen.cn/chats/new
0,腾讯－元宝🔥,https://yuanbao.tencent.com/chat/naQivTmsDa
0,智谱－清言,https://chatglm.cn/
0,抖音－豆包,https://www.doubao.com/chat/
0,月之暗面－Kimi,https://kimi.moonshot.cn/
0,阿里－通义千问,https://qianwen.aliyun.com/
0,百川智能－百小应,https://ying.baichuan-ai.com/chat
0,MiniMax－海螺,https://hailuoai.com/
0,讯飞－星火,https://xinghuo.xfyun.cn/desk
0,百度－文心一言,https://yiyan.baidu.com/
0,商汤－商量,https://chat.sensetime.com/wb/chat
0,Grok,https://grok.com/
0,Google Gemini,https://gemini.google.com/
0,Claude,https://claude.ai/chats
0,Microsoft Copilot,https://copilot.cloud.microsoft/
0,Nvidia,https://build.nvidia.com/
0,Replicate,https://replicate.com/
0,Chatbot Arena,https://arena.lmsys.org/
0,Mistral,https://chat.mistral.ai/chat
0,秘塔AI,https://metaso.cn/
0,360纳米AI,https://www.n.cn/
0,昆仑天工AI,https://www.tiangong.cn/
0,百度搜索,https://chat.baidu.com/search
0,阿里心流AI,https://www.iflow.cn/?invite_code=ujFap9MUTZLRwWHnKvpf%2BA%3D%3D
0,无涯问知,https://wuya-ai.com/?invite_code=83MFA6
0,博查AI搜索,https://bochaai.com/
0,知乎直答,https://zhida.zhihu.com/
0,小红书－点点,https://sj.qq.com/appdetail/com.liveverse.diandian
0,CSDN－C知道,https://so.csdn.net/chat
0,You,https://you.com/
0,Wrtn,https://wrtn.ai/
0,Perplexity,https://www.perplexity.ai/

0,AI FUN,https://aitags.fun/
0,标签超市,https://tags.novelai.dev/
0,AI Creator,https://ai-creator.net/arts
0,Kalos,https://lib.kalos.art/
0,Prompthero,https://prompthero.com/
0,Arthub,https://arthub.ai/
0,OpenArt,https://openart.ai/discovery
0,稳定Midjourney合租🔥,https://nf.video/yinhe/web/?sharedId=129693
0,【免费AI工具箱】汇集AI一键抠图、AI背景消除、AI变清晰、AI扩图、AI文生图等一站式图片处理与智能设计的效率工具箱👍,https://www.gaoding.com/utms/aef493b5abaa4fa9826b23337b0c3000
0,堆友（每日80堆豆）,https://d.design/?sharecode=oC45sWsR0e
0,意间AI（每日可免费获取65以上积分）,https://www.yjai.art/invite_new/?invite_code=90BE3F
0,MewXAI（签到等可以免费获取次数／𝑴𝑱模型）,https://mewx.art/?invite_code=tFBuncKV
0,6pen Art（每日免费5次／自研模型）,https://6pen.art/
0,无界AI（每账号每日30积分）,https://www.wujieai.com/register?inviteCode=NKKQ9I
0,吐司AI（每日免费100算力）,https://tusiart.com/?utm_source=axu&source_id=axu
0,通义万象（每日签到50灵感值）,https://tongyi.aliyun.com/wanxiang/creation
0,AI自动黑白图片上色／AI线稿上色,https://mp.weixin.qq.com/s/0oH78JXW7YYor-7qbThwBQ
0,AI图片放大清晰化,https://mp.weixin.qq.com/s/BqzGYnMmRm-53B4syRoc2w
0,AI去除照片瑕疵／图片杂物,https://mp.weixin.qq.com/s/XAct29Y_71Fecc3CV200vg
0,AI一键抠图,https://mp.weixin.qq.com/s/KKn7pu9nLwb3PX3tmuAnGw
0,AI二维码,https://mp.weixin.qq.com/s/e8B-y_IdeCYle4prMllWjg
0,AI修图,https://mp.weixin.qq.com/s/JA-rVmHedWQRhBUmpinbPw
0,可灵AI👍,https://klingai.kuaishou.com/
0,即梦AI👍,https://jimeng.jianying.com/
0,讯飞绘镜🆕,https://typemovie.art/?utm_source=nt-ai15#/
0,智谱清影,https://chatglm.cn/video?lang=zh
0,有言AI,https://www.youyan3d.com/platform/?utm_source=zhanwaidaoliu&utm_campaign=zwj&utm_content=axutongxue&from=axutongxue
0,Runway,https://runwayml.com/
0,Pika,https://pika.art/
0,寻光,https://xunguang.damo-vision.com/
0,度加创作工具,https://aigc.baidu.com/home
0,腾讯智影,https://zenvideo.qq.com/
0,开拍,https://www.kaipai.com/home
0,即创,https://aic.oceanengine.com/
0,巨日禄,https://aigc.jurilu.com/#/home
0,一帧秒创,https://aigc.yizhentv.com/
0,AI视频画质提升／修复,https://mp.weixin.qq.com/s/miQIBbme3YRsfPC4W1Pw2w
0,剪映👍,https://www.capcut.cn/
0,必剪Studio,https://member.bilibili.com/york/bilibili-studio/home
0,万兴播爆,https://virbo.wondershare.cn/
0,百度曦灵,https://xiling.cloud.baidu.com/
0,闪剪,https://shanjian.tv/
0,蝉镜,https://www.chanjing.cc/
0,抖音AI分身,https://shuziren.douyin.com/signup
0,AIPPT（AI一键生成高质量PPT／免费体验）👍,https://www.aippt.cn/?utm_type=Navweb&utm_source=axutx&utm_page=aippt&utm_plan=ppt&utm_unit=AIPPT&utm_keyword=50646
0,iSlideAI（含免费资源）,https://www.islide.cc/ai-beta?mtm_campaign=axtx
0,WPS AI,https://ai.wps.cn/
0,讯飞智文,https://zhiwen.xfyun.cn/
0,ChatPPT（Office插件／目前免费）,https://chat-ppt.com/
0,Gamma（质量高但额度有限／只能导出PDF）,https://gamma.app/signup?r=hn6cwr7td8ixvki
0,Mindshow（需搭配ChatGPT生成的Markdown／限免可导出PPT源文件）,https://www.mindshow.fun/#/login?inviteCode=6553319
0,闪击PPT（用法请见网站使用教程／免费只能导出图片版PPT）,https://center.sankki.com/r/qjs269lhhp2e5f#/
0,秒出PPT（不支持免费导出／可靠截图保存）,https://10sppt.com/pptx/
0,ChatExcel 🆕,https://www.chatexcel.com/#/home?partner_uuid=BC1381516B543D658DE7F9AB1CA0619B
0,办公小浣熊👍,https://www.xiaohuanxiong.com/officev2?utm_source=bljuly35
0,WPS AI,https://ai.wps.cn/
0,更多 Excel 加载项／插件推荐,https://mp.weixin.qq.com/s/EtSAaj7eGrqApl13pHGoFQ
0,AI论文神器：免费千字大纲/下载即赠中英文参考文献+摘要+致谢/降重/降AI率,https://ibiling.cn/paper?from=axupaper
0,AI一键论文－AIPassPaPer：全网首家免费无限论文改稿／aigc超25%退费／5分钟5万字！包含图、表、数据、代码、公式,https://www.aipaperpass.com/?pic=5R6e
0,AI一键生成万字论文初稿，免费摘要、大纲，降AI痕迹，速过知网检测！🆕,https://www.scholingo.cn/?source=axu
0,论文降AI神器！全网最先适配知网2.13升级+维普+万方，其他工具已失效，轻松通过检测！🆕,https://ibiling.cn/paper-pass?from=axtxpass
0,讯飞文书（公文）🆕,https://gw.iflydocs.com/?from=AIjihe14
0,新华妙笔（公文）,https://miaobi.xinhuaskl.com/
0,百度橙篇（长文）,https://cp.baidu.com/
0,清华九歌（诗歌）,https://jiuge.thunlp.org/
0,字节跳动火山写作,https://www.writingo.net/
0,知网AI智能写作,https://aidoc.cnki.net/
0,秘塔写作猫,https://xiezuocat.com/
0,公文写作素材搜集教程,https://mp.weixin.qq.com/s/HhEusJKeSn-qk420CA9_Ww
0,纯小白也绝对能上的：AI代码提升电脑使用效率实战,https://mp.weixin.qq.com/s/uY0n1CchQzCAn3jTciz6ZA
0,字节跳动 Trae👍,https://www.trae.com.cn/?utm_source=advertising&utm_medium=axutongxue_ug_cpa&utm_term=hw_trae_axutongxue
0,Cursor,https://www.cursor.com/cn
0,Windsurf,https://windsurfai.org/zh
0,通义灵码,https://lingma.aliyun.com/
0,豆包 Marscode,https://www.marscode.cn/?utm_source=advertising&utm_medium=axutongxue.com_ug_cpa&utm_term=hw_marscode_axutongxue&utm_content=home
0,腾讯IMA,https://ima.qq.com/
0,GET笔记,https://www.biji.com/
0,豆包（AI云盘）,https://www.doubao.com/chat/drive/
0,秘塔AI（专题）,https://metaso.cn/subject
0,知乎直答,https://zhida.zhihu.com/repositories
0,免费专业AI写作工具：社媒公文、小说论文、作业教案、商业计划书等多场景文案一键生成👍,https://ibiling.cn/?from=axtx
0,【免费PDF文档对照翻译】翻译结果快速预览，双语对照，网页/词典/对话翻译，一键搞定！更支持对话问答、全文概述、总结分析、文章摘要、生成思维导图等！,https://ilingban.com/chat/?type=translate&from=axtxbjlm
0,【免费AI工具箱】汇集AI一键抠图、AI背景消除、AI变清晰、AI扩图、AI文生图等一站式图片处理与智能设计的效率工具箱👍,https://www.gaoding.com/utms/6e70a2c821e54b11944c2d9237baa3ba
0,能陪你玩原神的悬浮AI桌宠：任务提醒、宝箱导航、体力识别、深渊指南等等，我愿称为最强原神辅助！（也支持王者、LOL等）😁,https://www.doudou.fun/?channel=web_aitool16
0,白嫖微软超逼真AI人工语音用于听书,https://mp.weixin.qq.com/s/AibgJX-cOH_HfArKhrQGLQ
0,AI自动填网页验证码,https://mp.weixin.qq.com/s/qLNIPQWOy7lP3QVTXedGwQ
0,AI智能人声伴奏分离,https://mp.weixin.qq.com/s/zB1ABNBYc-gSwWPNxqQ2Ig
0,AI帮你接听骚扰电话,https://mp.weixin.qq.com/s/XkgrWL-ADLzI3vYganT0XA
0,AI证件照换背景,https://mp.weixin.qq.com/s/PShdBeHSn8P7Yd-J2Vv9Pg

0,亿图图示 Edraw Max 破解版,https://flowus.cn/share/c6400556-2ae5-4fdd-9b5e-5d6dd894c534?code=CZ3ECT
0,流程图／甘特图软件推荐,https://mp.weixin.qq.com/s/iHFXxOhuPZGr_wN__r_Iug
0,全球学术快报,https://m.cnki.net/mcnkidown/

0,腾讯医典,https://h5.baike.qq.com/mobile/home.html
0,丁香医生,https://dxy.com/
0,丁香园用药助手,https://drugs.dxy.cn/pc
0,急救（红十字会出品）,https://www.redcross.org.cn/html/FirstAid.html
0,有来急救百科,https://m.youlai.cn/huanzhe/download.html
0,梅斯医学MedSci,https://www.medsci.cn/
0,默沙东诊疗手册,https://www.msdmanuals.cn/
0,中国疾病预防控制中心,https://www.chinacdc.cn/






